K,True label,Predicted label
3,1971435171,387119468
3,2774332744,31311537
3,139723917,1733221456
3,1468419413,852765968
3,1082837159,2065073080
3,1807035330,72036607
3,1581143772,717063212
3,2380631081,302466871
3,2840984156,297291850
3,4090700016,2424467065
3,4201525448,1102417624
3,1283091480,431145971
3,1408107336,2909520466
3,521341954,440664992
3,3433073683,1122805688
3,2543962267,2570580267
3,579406718,1765818203
3,2674362245,2076605315
3,3133575067,2569563630
3,2458550285,1089656684
3,3671283483,1002409299
3,2797139963,1931898332
3,3210093153,1150323484
3,544684590,324843646
3,3793015156,731330024
3,3156823611,181399580
3,4214786091,1395450541
3,2403031581,312265924
3,440685291,298037873
3,882070118,227645039
3,938748323,1498286876
3,373863554,97193149
3,2307240201,16933527
3,96044980,865227276
3,843663618,323780484
3,3148189880,1226500780
3,437810929,3228859801
3,1233357588,159351600
3,1770286788,1574620312
3,3202711315,1206055512
3,2768070062,3524864138
3,2210745930,3526163546
3,3206405987,637302283
3,952183003,975541424
3,1301527687,3338732318
3,398422876,677832251
3,974805520,756807151
3,1433608670,2384596174
3,1591152872,435416154
3,1835158630,936100605
3,428417770,1013980683
3,2571088868,2777840132
3,2827884726,1918908464
3,1674080897,1392492837
3,3599057523,1317491259
3,74390002,1101059032
3,224531634,1332568669
3,3064334528,159351600
3,3580844349,1091404026
3,1209464381,1639967516
3,2454261231,1175071127
3,1154928830,1340205734
3,2252151778,31311537
3,1922902581,1610428091
3,4180232347,1248941703
3,3021441210,1292622626
3,3460660835,844992190
3,2933572724,2249401059
3,1773396944,702468952
3,2060211577,1884505575
3,4074902263,1937399020
3,4086310475,2076605315
3,3126669761,468080344
3,3196376774,3087306003
3,1124556741,716375928
3,975789094,1788217507
3,2092002172,1113722776
3,2502846087,2467635334
3,1683383252,1837871170
3,2722321616,2054351556
3,1235830581,1204347204
3,294998300,98458146
3,220587098,1297890649
3,3013331231,2221409971
3,1055377026,535166809
3,78712259,1374312791
3,1149953435,90361770
3,1574179017,136747743
3,459746904,316889966
3,3326267479,805209030
3,1290278794,1764481177
3,3700967864,721296483
3,2964076520,1295587510
3,2474901798,35254803
3,2679993696,347142440
3,4105802637,1644128120
3,3585284594,31311537
3,2172923160,5029586
3,2458550285,2936296637
3,1543753284,93479784
3,3322999680,518782902
3,2693722838,712591436
3,547015283,357412423
3,1103220443,679957498
3,1966793730,536100807
3,2745663550,1226243819
3,1335925472,865227276
3,1268201436,2626405160
3,4052663637,323780484
3,4012802395,418991059
3,3202128395,2555369963
3,3599684856,2933101580
3,1650272262,417125601
3,3117987455,1727918658
3,2722950958,1662841908
3,3621760949,387996118
3,4183707149,1897080438
3,2357372960,286465092
3,2865554998,2034928702
3,1814055804,1167470544
3,2219641343,417337045
3,2366178524,2302639718
3,1900031566,966629696
3,3965458173,356727542
3,2780113851,1567546519
3,2422874234,1673452847
3,3679224078,1443514486
3,3612765156,544315614
3,3600618638,1422811788
3,793355432,888065430
3,2914665042,2203660548
3,3615300518,994676122
3,1732826625,2019842229
3,803448943,2470970076
3,3905560756,1744240905
3,1813747725,983618131
3,1556497588,1313028914
3,1497589630,42863934
3,2152124620,1190530548
3,2099675641,1744240905
3,1826855584,1668821299
3,1342885102,401991387
3,508248539,256061599
3,986496525,373674159
3,1417931016,871931738
3,719136585,2628699139
3,2389140369,1271080145
3,3101254972,328999497
3,1422811788,402012847
3,1523074656,1504633038
3,1515223424,437089162
3,3414534045,3917358163
3,1141798720,797721756
3,3172177873,3038145479
3,1931931517,207683426
3,2101566530,556802447
3,301438036,1457227967
3,3563063372,610493312
3,2154345913,1128600175
3,1569494229,792060111
3,1440935353,1074482787
3,3965458173,357787359
3,3298987192,3566010337
3,4138370922,15630034
3,2550723750,812087588
3,829820311,2370587035
3,1018873174,994676122
3,1027910313,2835868861
3,2638757655,700369744
3,1888739764,1649239857
3,2754451864,296475017
3,3437655821,4254526477
3,2071209790,772217144
3,878766511,1348811332
3,3076140749,975541424
3,3690371528,3824083016
3,1415708958,21546494
3,2610709303,671470680
3,1075672087,277181139
3,4025398086,580844297
3,475411752,356727542
3,3178142572,380064228
3,3956936222,606611277
3,1294419997,33999540
3,3322999680,137632267
3,2653319346,812087588
3,399159574,389219197
3,1015072454,1976591818
3,3344097044,3151399095
3,2864249892,1121322716
3,461100795,1746180270
3,2742892638,2320884920
3,2686393565,2153415667
3,164698800,1664263101
3,2916792134,2718759617
3,3480879772,3166170968
3,2684802220,162033517
3,3833475937,3000792516
3,3359758769,3308317766
3,3760480756,3315623019
3,3807288080,797721756
3,338288902,955583773
3,1929952991,2404069120
3,1979966959,171721650
3,2379848240,2673724338
3,2457457611,2575829557
3,2022952558,2398901595
3,2210745930,1332568669
3,1503972976,509010932
3,2233048150,418991059
3,1560641941,3729087049
3,1702111919,349004701
3,4134554784,418991059
3,2992055559,2050565864
3,3255648285,502970099
3,3691961493,1664694453
3,3154522271,341199823
3,1628612442,1854662406
3,2653016647,1312628589
3,1960893869,4198148727
3,2780113851,2677457596
3,667269617,260834849
3,1363821107,949064330
3,3356054837,1245324503
3,2367461313,3936490926
3,1999386573,1713719151
3,583618574,412386323
3,4096528924,3079199889
3,589527511,1118581117
3,1323612960,937802694
3,461879787,1438196802
3,2533672576,527748612
3,3007734339,2343376621
3,512666121,191088936
3,3409664015,2769987433
3,1893529932,297291850
3,1531804546,1631158085
3,331759629,2110668481
3,2310553976,165136504
3,3395654034,2191747848
3,1756103802,1835033137
3,325005542,822136584
3,938748323,2613471603
3,2979218298,646852957
3,924941397,4069163835
3,3683686450,4251875206
3,3387449827,2513567591
3,2740876823,1300007930
3,1514691032,611783821
3,3032617451,1163569239
3,1719310608,3399092083
3,1586569486,1036559319
3,2170275910,892414009
3,1895899873,342474231
3,1603219980,1364858549
3,1377712939,1166175991
3,3725703885,3926100920
3,2817012041,1119404634
3,410699040,3059956762
3,1394615155,1104244523
3,1401540089,536711061
3,209054257,69606827
3,2760134370,2008989859
3,2695556868,1282294117
3,591338133,1726457735
3,3540683460,3883836318
3,2314423584,1103706975
3,1295160485,748607984
3,2101133101,1780264173
3,1101360034,1498540656
3,3930203087,4168188347
3,2144443761,2676957285
3,2238997929,924549906
3,1434986601,718843702
3,1368205666,4199048818
3,2688425303,3441184770
3,3145549776,750789077
3,1453054072,290615074
3,2454848970,1039703678
3,1259337940,666692037
3,2314269714,1085256225
3,3856009840,2133195883
3,3658208847,996959929
3,1845379571,30633790
3,1009103687,1359788018
3,1273593142,1286602487
3,2522976723,3332567032
3,3500028942,2064936137
3,2404950038,635962678
3,2598287281,3315687969
3,2630753561,594777507
3,3381128080,3186281748
3,1816991679,1187614415
3,2655052764,2874725514
3,2305801709,871679006
3,1474448570,2947304524
3,2097430525,447873549
3,2240214636,1519131570
3,874688803,634492044
3,3567192124,78012204
3,888899721,521788120
3,1102417624,86026702
3,1060282905,3222645954
3,1480080250,2945967054
3,2172923160,5029586
3,3752568601,373674159
3,4094230441,2045603816
3,289038806,4013626432
3,2518689634,327189920
3,2568119558,1668821299
3,2969660091,546534487
3,2118738308,436062812
3,3708993914,3414903389
3,718569400,591338133
3,4252879978,2522014270
3,3976435556,1005010065
3,1982605036,1322749330
3,1666719316,1835727468
3,1313788028,424698714
3,2883803884,97801740
3,2542004196,776805170
3,2299980193,541114057
3,770757360,3467481072
3,479122246,1636818310
3,3870817546,1319225132
3,2676759117,2172278652
3,4271585410,1324729776
3,1900031566,983618131
3,4140108713,808572599
3,3784808595,480052413
3,1630211661,2891183579
3,4076853633,796281588
3,3612130034,431048396
3,2701575241,721448292
3,1123714502,3557595720
3,3179325637,2161670443
3,933050890,665433957
3,3871844281,807353588
3,1912390233,218585879
3,583618574,1301393497
3,2157723005,1776905088
3,3469087233,2937525435
3,3480496853,15519389
3,1075808831,3042440575
3,4210694888,3205175747
3,1395102007,364342293
3,2627783199,1890922178
3,2633237860,1472301980
3,3868704829,4212108576
3,1965321645,1144962735
3,3916074380,436062812
3,4133417806,1132134655
3,2056012577,622438098
3,2793422095,1135976474
3,1741983212,506635365
3,389294120,376964323
3,3925954645,984384653
3,4241568782,2805936697
3,3029998529,792499304
3,3604958214,2085684766
3,3524864138,994676122
3,1624242361,57254144
3,414163324,1173156333
3,3984000995,138247318
3,688678452,1035128795
3,3159010476,354095452
3,3163376679,1276663479
3,3356382357,1190530548
3,3781511357,2665020464
3,266639438,599940616
3,3542086254,983618131
3,98337722,73153907
3,3325028206,530928092
3,182926914,226254494
3,927285629,2531010975
3,2543306391,2098588136
3,168301489,2558633431
3,3602809108,1835033137
3,3953263396,22285547
3,2520693002,558174567
3,659879841,500429675
3,78012204,754974693
3,3661848281,1135976474
3,2693722838,578864906
3,3373740639,764877686
3,4176763891,1065718333
3,2268524937,430415205
3,2765097838,76570957
3,1462956215,655505601
3,538550380,2314234752
3,109518049,1237550763
3,332162047,527536762
3,3282786899,1367471899
3,1307433071,98262397
3,2053702395,389219197
3,477248026,2330716112
3,3351658164,1099505215
3,2573607096,695973918
3,1673452847,502970099
3,2874858962,25802082
3,2622891216,713714629
3,2410582194,996959929
3,121911022,2196125053
3,2314423584,1103706975
3,461100795,90361770
3,1015815580,378982106
3,871679006,2354234256
3,2910942674,284161166
3,2228423601,1153844112
3,2409409127,1087947892
3,3593451990,919622593
3,2040339589,983258613
3,313768238,650812621
3,4044845496,1031952912
3,3255547024,1729221346
3,979633394,2218959232
3,3476168339,1032307497
3,3602809108,2054351556
3,1881216121,4043587155
3,4148428209,2638400709
3,2798046801,2398901595
3,2224510537,866229153
3,2679993696,2082727238
3,22285547,705336788
3,378173032,604966629
3,1749743284,333302853
3,1818330803,994676122
3,1792925907,411077985
3,2114814946,871679006
3,1779408602,712591436
3,3070736923,4018561560
3,629859279,1166650192
3,1061518857,355489491
3,3698980040,3883836318
3,551350360,1483976313
3,1940634691,3435489884
3,3715999472,391304695
3,4284331646,2702435837
3,1687595158,399694501
3,2488185809,159351600
3,3594689523,341199823
3,3053118590,3326267479
3,2372814754,342474231
3,4208458560,474557588
3,3176986412,514591526
3,387119468,107096123
3,1487412379,771300433
3,1603538838,427156003
3,2311649448,958357180
3,558088884,1918908464
3,1367195821,3337341827
3,3116083832,2087448335
3,2116638927,1088087475
3,2726640273,2813878058
3,2232723805,637302283
3,637608194,1429693735
3,2571088868,2777840132
3,4079802210,1780690017
3,710770581,179909063
3,1598583431,157527441
3,1913505281,849230982
3,3728367895,2364148815
3,844361957,5029586
3,4110521412,2167023465
3,198551902,467237087
3,2358578672,1751912741
3,968051938,341199823
3,2221933502,224611800
3,843778554,227231098
3,4122553815,2176056223
3,858273525,1091404026
3,2305929332,984384653
3,1045378565,1429594010
3,2082069301,1101059032
3,4256035216,2404669998
3,2013774761,742142663
3,2673777451,2146299360
3,968857270,900783669
3,1285119273,1729454608
3,1401540089,513750353
3,1986364708,1770286788
3,384557186,348693451
3,777596345,74390002
3,2050388662,489970330
3,3604511055,1664694453
3,447298750,3420835646
3,1835158630,1237550763
3,3007677463,430864785
3,2025237544,726061721
3,4205847335,2841230333
3,4249978127,1854662406
3,828252369,475342649
3,1708167817,257984140
3,2442094943,3980372000
3,1291301592,2183875780
3,2520007137,1390892179
3,2879279841,3598366644
3,2921781664,275813572
3,3220004078,2269903082
3,1143378251,327189920
3,2967714019,4014703453
3,2507341676,1116126635
3,580745263,3246359641
3,2374656021,431145971
3,2231157963,497926888
3,2451413752,1154928830
3,189762378,816346775
3,950575580,907296127
3,3803868887,1601032931
3,2240631062,891306773
3,2674089313,477553695
3,3355494563,1300007930
3,2944269248,3784861428
3,1986461686,1487249777
3,4088252554,962737723
3,531138764,21935057
3,2825461428,108185000
3,2323671719,1221416124
3,2328257383,1392546127
3,2252321213,728791874
3,4059754709,1856860414
3,3369236656,1515820910
3,994244516,1163569239
3,1472581835,4241621807
3,735706173,1754005296
3,2161923243,1443514486
3,3207013859,1426270134
3,3502399181,157683903
3,2291304295,1560011052
3,135655018,355489491
3,3029030130,1508427084
3,2905783318,257292447
3,571552681,231169166
3,129173500,907296127
3,2729081333,227231098
3,551505582,2761081488
3,2753090832,2206258979
3,1246238431,46078286
3,2844262919,637302283
3,822452947,244107308
3,1646052977,218585879
3,997448118,527748612
3,537147963,289508954
3,3499485073,3557014848
3,2878661080,2155479250
3,1837648468,1037916122
3,2294899207,2142919313
3,2888255229,459464107
3,510639683,256111454
3,3599684856,1492182156
3,2865328053,1537696988
3,1581726661,863329466
3,4293276364,218472493
3,4143898397,376964323
3,1568401524,15630034
3,3416560161,2894354554
3,1414038853,1591196550
3,2773701538,35254803
3,616150466,352590467
3,843663618,162033517
3,4114049916,2999794436
3,4030711241,551717553
3,4192016432,1089297550
3,832856031,2146299360
3,3023944875,2119821532
3,1228285803,3494512671
3,3342589544,4028730454
3,1107875676,267301901
3,3243846557,1111259106
3,1540716287,281874835
3,2107318638,971196857
3,1420214137,1030096136
3,2619971180,320286773
3,3853326780,1474322453
3,748653145,1913979011
3,2601153740,172574479
3,802765185,616742266
3,2580567133,2269903082
3,4200573692,30633790
3,607439609,218526726
3,3804159527,1922352204
3,4186017872,378982106
3,2197877769,462212371
3,2651183235,502970099
3,1563437474,718508710
3,3093122317,1132134655
3,4267606127,976867359
3,4114915984,1088754866
3,2422116050,3513028382
3,540661131,169556674
3,2397699357,256061599
3,2401981101,503126361
3,3021321489,1560011052
3,2183462680,3512064284
3,376108427,2220728478
3,1979966959,891306773
3,1901710069,16933527
3,715958128,97930134
3,3539549869,4088706070
3,3956388173,2238429540
3,3793731481,51581313
3,4026050395,432057156
3,1733221456,378982106
3,1432324178,1131984318
3,1209949003,371852478
3,1879141856,1384303465
3,2104476621,1093008820
3,2915658861,1146489799
3,2450415932,674521593
3,281874835,2521766346
3,2067627521,2238429540
3,4053627602,588455277
3,2521034983,2083719153
3,2114719150,2274223447
3,3044852481,2497043273
3,2419783705,1690212844
3,3421505420,750485770
3,3924088631,4101248785
3,533994557,50839031
3,2494171542,754974693
3,3470982268,599940616
3,3763036039,382936841
3,1118262008,750789077
3,847338105,373677188
3,1151643989,343430296
3,4113632339,1715041013
3,3346361757,1637381454
3,342878230,1070926494
3,2685099437,2055353646
3,190868209,3183595062
3,3592666867,898324103
3,4071638788,1286602487
3,2437213336,806016031
3,1733221456,334821122
3,1172409457,418991059
3,2401890526,862371276
3,1251157834,336893387
3,2889788417,1781816681
3,3365517875,2221409971
3,849129394,527536762
3,1550813244,1426270134
3,1189135344,50595256
3,3871822251,1391434368
3,949468805,850327855
3,4009119732,241619071
3,3937208443,3456800570
3,1058067867,837990024
3,716274992,16933527
3,3489985175,2214693484
3,3586500603,656698835
3,384557186,159351600
3,2048069671,1537291804
3,330251613,2681087796
3,1099505215,1489642573
3,2738062089,342474231
3,1775869303,32998657
3,2804572755,866365011
3,178205299,1144962735
3,3012923871,2145882222
3,3193912394,655505601
3,2521034983,1135976474
3,3657859122,1033612501
3,1182013677,628879513
3,971802729,810940926
3,580796151,672977168
3,3145779110,217263041
3,4198587607,2937525435
3,1518614402,3335284258
3,3016252016,1620825543
3,208069301,616627108
3,3519345868,376951013
3,3717044186,1312628589
3,3319724566,3091690960
3,793974774,1896239564
3,1996183732,1102815811
3,842320341,2942125
3,469801961,106318294
3,2706567003,960092000
3,2837668850,281151013
3,2772189203,349638083
3,3587241263,797721756
3,3458145328,1041068707
3,434231493,893687286
3,2964773552,1332568669
3,2402391325,693254875
3,525175798,359910931
3,1572715712,991708257
3,2214168875,1144962735
3,2988598517,2068945199
3,3488861486,1456921253
3,186771021,86026702
3,213671806,145865699
3,3666201360,2667064672
3,2104618948,2702435837
3,2144765642,3740972720
3,2943690023,1631158085
3,2881672664,2408434148
3,1779940991,385158859
3,2937525435,2187173784
3,1118262008,2613471603
3,2047643400,1368205666
3,2238997929,74390002
3,2518689634,1231565349
3,2749985305,703667902
3,3855894492,2738702680
3,2050504093,436095484
3,4000267419,702468952
3,663012346,78012204
3,3789608324,915885377
3,198551902,3815469593
3,2727555996,1237550763
3,3226317135,1375664237
3,1822462295,1230151539
3,1185789060,1047766797
3,3661717533,523114537
3,2837715562,2241472737
3,252818152,2599755121
3,954360072,2334699089
3,1069650426,1029915586
3,781321433,98248312
3,1006973111,1218216866
3,3434902916,1332568669
3,2542736187,3312160391
3,3971342035,4088706070
3,1711502051,500894758
3,937422809,214837331
3,1613779271,1342924626
3,2013974881,1897963080
3,950756299,159351600
3,2066366254,1218216866
3,1587693240,1636818310
3,1009426481,1505532161
3,536452526,3529646908
3,2549487450,690199618
3,1258162988,3985180291
3,663992990,116488907
3,3008331715,232646097
3,2388164949,2057614445
3,3651311185,3079637884
3,3779428082,1584817184
3,3956835676,972704919
3,435952285,2507738975
3,2412428182,1266424550
3,1532705466,256061599
3,2944405360,690243940
3,1779408602,2415538143
3,2739553029,774537932
3,2489370416,1230381165
3,3576488720,3454455800
3,1918908464,536452526
3,931311951,1099725405
3,3116815297,2628044511
3,1429052699,1542648092
3,2435051198,500429675
3,3496576043,456028282
3,1186220836,2309690778
3,1706547580,1000644922
3,3841870781,1632207687
3,1082837159,1713590511
3,3037751996,1268201436
3,751820084,385446748
3,4229840098,419246877
3,1560641941,3729087049
3,554012954,975541424
3,149633309,2081524202
3,167014317,2288862231
3,3718895059,994676122
3,4093212188,702468952
3,856048725,997220911
3,2729517986,1356813312
3,378664723,256061599
3,1192230954,125799309
3,3750176480,1209681012
3,1177987796,78012204
3,609623801,78297756
3,815957098,1290745258
3,753465481,1332568669
3,3394793659,207100606
3,3489985175,3001123709
3,1538743633,1045293852
3,961662899,226254494
3,2079060966,2158225477
3,838020562,244107308
3,2992055559,1688029306
3,629194124,571552681
3,2339443532,15978237
3,3137940792,997220911
3,3853097935,1273665242
3,4246549518,671147931
3,3991942037,432057156
3,3627976242,2419002734
3,2050008693,3454455800
3,2852410373,1498036882
3,1898876699,2832357206
3,253827798,131021179
3,3679043830,1045293852
3,1587735125,440664992
3,3362885279,1528144438
3,1615893885,1367471899
3,2053502150,35254803
3,3176460569,461030475
3,718674767,431048396
3,1201602115,612214045
3,4257355866,2463260986
3,2152124620,469595884
3,4271359781,1780594933
3,2672555526,2056286772
3,1339626183,1199504850
3,3229372718,792499304
3,3900306665,787486848
3,2164641716,3847500015
3,3800186231,2318244456
3,1743836556,2942125
3,1504793711,573480749
3,2992055559,1018950168
3,2948725048,1026732562
3,1871167754,98561409
3,1973219971,728211574
3,1292218376,3769282153
3,4044205497,2831184769
3,1649239857,613369054
3,3379794959,3512064284
3,3493797951,3494512671
3,2641040768,312265924
3,1929952991,493495643
3,4078022259,59413042
3,3642363310,3467481072
3,1239022651,3701980774
3,3474225085,208302069
3,897383140,181942707
3,615651823,2625785545
3,1673669565,1020050479
3,1489685217,389918809
3,2494069768,3566010337
3,546534487,1143926177
3,1417388897,69304507
3,1212647631,2546240267
3,2111576291,1690075265
3,2271414143,219017888
3,3907914144,551505582
3,3900142112,2043423834
3,1288226913,1103706975
3,2655052764,788564680
3,1326839792,125799309
3,2651616079,366239857
3,635244775,151466964
3,3798354492,867517905
3,2247838038,2062263771
3,3111584970,3988234758
3,2772480067,3365517875
3,2028004523,506635365
3,3750176480,1056458505
3,1668789369,573480749
3,3355383822,2960997579
3,1006973111,717063212
3,1278551415,866365011
3,797001514,669096037
3,2076705560,1091404026
3,4094230441,2045603816
3,1076961511,756807151
3,2460643465,1537763974
3,1642171318,15630034
3,2108242710,2645367615
3,2657474727,1489642573
3,3497969901,255963483
3,875034895,1897162085
3,2779507745,2629083645
3,3983880329,2047392365
3,1358957670,3853135440
3,1198512218,202437231
3,2601254545,1624811200
3,3256857515,238689611
3,2556152111,875469028
3,775882666,2641446047
3,2941448961,372328414
3,2321229503,4117094673
3,3973012699,665979983
3,2050714012,1557688969
3,2262691189,191411989
3,1915070678,477987023
3,1226500780,259006220
3,735512547,2179272824
3,931734699,2831184769
3,3768625543,787574364
3,3882731210,2269502085
3,3460499189,3319530274
3,2310326281,871679006
3,1367100589,1868925900
3,720532268,1566622764
3,1292218376,1632207687
3,816065745,1327940670
3,2221115418,675684152
3,573184797,232646097
3,53867738,153855523
3,2495896791,535166809
3,3353208960,73153907
3,3745128015,1665301954
3,1250572627,854939166
3,3853564218,1119944481
3,2122554862,544819779
3,315481361,48783168
3,3111883981,120165415
3,4075599444,3582807309
3,2684150012,718508710
3,2300621997,673728657
3,617242852,1235830581
3,657064861,479500529
3,3742896589,1628069327
3,3176986412,514591526
3,343430296,3572202767
3,1684569558,2892673176
3,252818152,1282294117
3,2198373191,713714629
3,2141357515,418991059
3,2210745930,3526163546
3,2722122287,1622796134
3,2432840974,1519131570
3,664367292,159351600
3,1474448570,3637617501
3,2241400543,275760310
3,1027126993,2748623227
3,3375612003,2236232282
3,862371276,591338133
3,2536363889,219059962
3,3511242710,1286602487
3,3424584900,33081792
3,3008298648,86026702
3,613621612,437089162
3,3891255220,1125763299
3,2529468408,1049824367
3,3847144178,3490309746
3,1270473711,976867359
3,1070755869,256061599
3,3148189880,398861944
3,3382973730,2460643465
3,3115781716,100773610
3,3202957389,3491093923
3,2674482637,1553005692
3,2049145956,281874835
3,3598057986,2118550691
3,1395102007,1620864011
3,4163093076,436095484
3,4170705859,705336788
3,3120962485,541208698
3,2107318638,2889506248
3,1737506411,1226500780
3,3001416403,3072375234
3,1862893166,2271346039
3,2324485777,1913979011
3,1922376203,635962678
3,3466127809,946023684
3,2514750348,1436203365
3,507648310,1712807720
3,2077185023,1768089225
3,866425052,829786680
3,664348430,1989088690
3,121462973,1111259106
3,256199120,1000051365
3,2854949283,2600740535
3,3235270135,618541066
3,3103492120,3100000309
3,2747913958,217144336
3,3084591770,1942161227
3,3626995778,530928092
3,4170368428,13645363
3,2961548174,205060988
3,2969128006,382641049
3,1727226116,3000792516
3,3979333992,317365383
3,770528535,1095936905
3,1146205648,3673824327
3,1490335536,1944366654
3,2896259765,1933551853
3,3133575067,74599871
3,3634548624,1453622496
3,3891148800,74390002
3,2498318692,2241415252
3,2986160770,866365011
3,1120763584,656698835
3,3763739424,2716768107
3,1989708386,1480113982
3,4146318743,919622593
3,3641533360,2454057466
3,960092000,674173360
3,3216744297,794027803
3,2338925518,2058607422
3,508289401,119219531
3,832842897,2221409971
3,2107318638,463116240
3,2015664445,2588644990
3,1604649610,1001789326
3,1209464381,834066355
3,4152686590,97193149
3,4108245777,1993904090
3,1272241865,217081851
3,2494171542,424232472
3,1884272532,1156052756
3,524178901,487404325
3,2999380171,2521766346
3,1259377502,316889966
3,3188055964,2493236254
3,3038858280,2494171542
3,3765513789,2479757191
3,1423186735,1226500780
3,896262214,2075337573
3,568434175,2656625015
3,2253053678,2683357169
3,1999312808,721296483
3,680160207,1835033137
3,2323671719,599940616
3,2988598517,634133953
3,4105255910,2250603990
3,3398155009,4138545452
3,888840128,1374312791
3,2233048150,2338504085
3,3334081751,2627245534
3,2570143988,971745133
3,3381177724,1333373712
3,4149304686,1182013677
3,2056012577,1226500780
3,2202755801,1364967438
3,1422811788,402012847
3,3956936222,3325336141
3,3912318877,4058076295
3,2212256143,1933551853
3,214100626,1662373776
3,4144796671,972061227
3,3979474245,2339650590
3,742453917,1183988707
3,3144637630,576724309
3,1113658052,411375215
3,1565741687,123573062
3,3606277248,656698835
3,3598471432,1480113982
3,1531592305,2564841627
3,3916074380,436062812
3,2995692757,2116116271
3,1262321526,229658222
3,2129884110,1544174053
3,4287365797,534606580
3,1468444411,3357232494
3,23934911,1207189719
3,2096005797,975885187
3,3540683460,1624811200
3,1912222471,1367471899
3,95083723,427156003
3,994676122,661675937
3,1746756468,530928092
3,2238979942,1760031776
3,758487876,994676122
3,3398155009,1580577269
3,2362252012,1333373712
3,3753461749,530928092
3,2203619540,474557588
3,911448401,862718904
3,4113270707,2937525435
3,4126717097,410253817
3,1151643989,493626958
3,796332893,1937399020
3,1160103344,668530324
3,3134039974,1034637425
3,1704024706,1752054615
3,2064037325,1000051365
3,3123453722,2047392365
3,577897805,780600667
3,1191459008,2931545858
3,2197877769,366239857
3,3759425460,411077985
3,2214640257,1150323484
3,2659942056,634133953
3,151221854,712591436
3,2632530701,207683426
3,808572599,2521766346
3,1538743633,72043261
3,3767131701,1362651780
3,871679006,611920673
3,3482149149,2285573787
3,2384099722,1264841825
3,1417931016,724765111
3,825311704,1165065283
3,3139740967,411077985
3,2129344925,2613177548
3,482434561,3149716162
3,3416560161,750079332
3,560030947,1746655739
3,16448490,803317615
3,3256029913,2204481244
3,647272739,598804910
3,1358636948,572085747
3,1840323610,2676142212
3,710770581,191738074
3,1361250553,994676122
3,98262397,511054120
3,2496501780,74390002
3,1856302590,218995565
3,3564525131,1065450055
3,2770204115,376951013
3,1256302275,78012204
3,3980069326,795021525
3,3625404959,2094031798
3,2079060966,2809031353
3,2842683453,718508710
3,2526885671,4038613836
3,2931597718,1111979291
3,4143102922,3381497963
3,2126654012,2462407944
3,622092984,891976035
3,1999386573,1713719151
3,2628362562,2138357912
3,3299472700,1688962697
3,321589833,179067337
3,3725703885,2105629721
3,2062363406,1569494229
3,95083723,603418536
3,1385997718,1232946161
3,1797930186,1529681595
3,1665050072,388684396
3,634806664,29498519
3,3017519116,2546240267
3,4172783971,241619071
3,2680389700,1472301980
3,1348816963,90361770
3,3746060972,1040329336
3,3842983995,530928092
3,721309135,4094795400
3,645628,1508427084
3,3585316632,1377132605
3,643714791,90361770
3,4173621296,105921073
3,1392882653,1438196802
3,2622880584,162033517
3,2389688714,205060988
3,847060368,1019858566
3,545829882,562358068
3,1291301592,2183875780
3,2213950251,13645363
3,71664304,1130629555
3,55214780,388379000
3,3508963428,2562722197
3,3326267479,1414038853
3,2355055620,57254144
3,2478023301,2262519406
3,41822316,242923705
3,3649788315,1232946161
3,437907078,615484027
3,2066748536,256061599
3,978796186,1300007930
3,3636925263,1747901200
3,2409809052,2168147177
3,1860299582,225102439
3,2616119978,226254494
3,1049824367,485325969
3,1612814766,899136538
3,2614828639,1835033137
3,2903860316,2457927751
3,687268175,1005010065
3,421691417,136747743
3,4108633698,721296483
3,753964834,1202056332
3,1601032931,523744895
3,301438036,1900829072
3,1552142539,1332568669
3,3634548624,1453622496
3,2047392365,131206837
3,4001769103,427435570
3,3570475971,702468952
3,3001416403,728211574
3,2910942674,378982106
3,3808228427,218995565
3,392356944,57254144
3,3385067873,1240444909
3,4076853633,2259957740
3,729245491,1209949003
3,3272244682,829786680
3,3857129077,682258630
3,2634819658,279495752
3,2125059129,937559198
3,1212647631,1091404026
3,1062863747,289508954
3,2231198508,1317491259
3,3833873783,122734203
3,2838027152,1893983088
3,574812618,317365383
3,163891198,2145882222
3,273712035,1267825423
3,3224908824,93479784
3,905135120,432057156
3,3974007601,947423206
3,3444021928,4031719865
3,4143106238,2599755121
3,4044977701,1111259106
3,4171236554,2339650590
3,3216744297,1326355861
3,1022501714,994676122
3,3927638305,530928092
3,2775619691,87797993
3,2646931191,2000614473
3,3038200968,1837648468
3,3089782644,1472301980
3,3075877919,269834062
3,2032048970,158887790
3,2663692815,978062057
3,1043649521,2702435837
3,819570846,205060988
3,293434992,1103706975
3,1160103344,2098588136
3,2591672455,114912297
3,2868076475,941180455
3,1228285803,480632610
3,4101248785,3924088631
3,3139972284,2762351545
3,3083543407,1457899692
3,3695290182,31311537
3,3766443150,226254494
3,2505813179,2075337573
3,2985852685,242040039
3,2594065762,256111454
3,884551183,891306773
3,4247931055,946533202
3,260936336,1457218288
3,2303789204,171014690
3,3115762052,1780690017
3,3773419446,1761331094
3,2802729758,90361770
3,99699720,829957688
3,4130311878,112997688
3,4161209908,866792419
3,3075806009,432057156
3,2674362245,2261647540
3,1911569483,581716855
3,2874365357,2727279155
3,2273666591,2216719685
3,3789952659,72307877
3,2406900984,134045896
3,3187211138,3302214602
