K,True label,Predicted label
50,3255648285,1157062565
50,3432123075,1470218581
50,3326186289,2702435837
50,99699720,3234804620
50,2342771184,1301393497
50,2380631081,777596345
50,461879787,1163569239
50,3134200189,3299506042
50,4088867424,97801740
50,3474941323,597742640
50,2142915507,709353370
50,3234691438,3698959416
50,1459401360,2830799273
50,3182355207,1035128795
50,3118221353,4245771399
50,328519426,275813572
50,3781962845,2675366031
50,2618339302,1837648468
50,2943690023,962737723
50,971449352,2992055559
50,3847500015,777596345
50,2092158825,888065430
50,555497581,2911646536
50,1789575756,3523663637
50,3005710991,1135976474
50,3123184568,962737723
50,3420770588,3815469593
50,1216871853,40040342
50,950756299,159351600
50,1820980718,3815469593
50,2488185809,1809363506
50,2959365023,2675366031
50,1559783574,22285547
50,775559632,2722794324
50,3877962737,244107308
50,2639197701,962477933
50,4032500581,3547938707
50,3166170968,33999540
50,3839082219,1226500780
50,4159286058,430537386
50,3598366644,2842683453
50,408060723,3698959416
50,146808584,256061599
50,2410582194,349262902
50,969525795,213095167
50,2667911404,718843702
50,2851765537,1003252496
50,642283221,2963446322
50,4116684863,2201615216
50,3661717533,66247839
50,1993411799,3843257025
50,1892663098,3062268608
50,347142440,3344025533
50,502434184,436062812
50,3527837949,4018561560
50,1922902581,603726180
50,2572570680,3843257025
50,2544485006,217144336
50,517260836,1221416124
50,3759333522,2253967885
50,3276047185,27092795
50,2448739506,1569494229
50,4176763891,3184487800
50,3411023097,2126845526
50,3524625930,3375312423
50,3036742364,3489985175
50,1353711813,1226500780
50,3659553730,2145882222
50,2139688074,891248341
50,3141936314,1165453206
50,1130919487,98248312
50,565368573,57254144
50,2184791415,721296483
50,1911569483,2050565864
50,3971389399,3132560288
50,2113158804,4262657
50,2808026978,22285547
50,2092002172,338620322
50,2849340242,1707910864
50,333272008,3234804620
50,310540726,898324103
50,46287381,2702435837
50,2507643569,2531010975
50,416701145,927285629
50,1048769642,320286773
50,58377970,4094795400
50,359356063,191411989
50,2047392365,2931545858
50,2217561812,88836215
50,449372701,1733221456
50,2842565469,1837648468
50,1886466869,2702435837
50,1697294883,996959929
50,2138357912,1492395376
50,3614536240,1300007930
50,4000065135,3775017775
50,912146474,953019549
50,3604334178,674521593
50,3734103207,973593276
50,4289153495,526865530
50,2485229417,854939166
50,3441578682,1354077298
50,2650202686,638040143
50,123385121,159351600
50,3480879772,57254144
50,3784581239,224611800
50,1972317754,997220911
50,2638573231,378982106
50,3010436977,256061599
50,2090352720,57254144
50,1079041179,777596345
50,4284331646,1099725405
50,1022501714,1492395376
50,2499310475,3617922709
50,1515647204,3671426872
50,1848313115,277181139
50,2357372960,4101248785
50,3196036201,165136504
50,2566305877,3155491468
50,27537526,3173716369
50,1449419742,3308317766
50,2871735171,2876907483
50,2526641932,522124087
50,3441184770,2221409971
50,1422811788,378982106
50,2594065762,1039754812
50,2473271395,86650339
50,3294612718,1237550763
50,1561749110,66247839
50,637339345,3490309746
50,4103124262,1799186935
50,2722950958,994676122
50,717103247,4294197112
50,659856182,98063691
50,2219889640,1713719151
50,910237918,338620322
50,3047199361,378982106
50,1864386681,3159010476
50,2813825952,1268201436
50,2662318688,3084987355
50,180920469,1768089225
50,3003147195,3000792516
50,3768186621,4184214313
50,1933551853,2609303586
50,3469222388,1790182175
50,447008477,3547938707
50,2444382903,224611800
50,2438732135,3538328817
50,2349939933,4184214313
50,1862066164,1375664237
50,2564528075,1918908464
50,911609416,2204481244
50,1873624642,2203660548
50,1781317490,59413042
50,3863446626,1733221456
50,1450672384,871679006
50,3047206685,640260500
50,476581871,4069163835
50,98248312,1003252496
50,2062873426,1102815811
50,2378308641,2106621791
50,2169519796,57254144
50,4224340559,731330024
50,2272508020,3222645954
50,621907710,4225196978
50,1696905666,4216958894
50,3082862869,3768186621
50,942089,53859343
50,2823297437,1077801876
50,2359485225,579435501
50,1045307739,1742550190
50,454862819,638040143
50,3411919975,1163569239
50,3246682722,1306578136
50,2007706703,1881614317
50,2158285549,420878019
50,3430793990,3075877919
50,2253053678,2073398389
50,1192200504,4184214313
50,2968084237,656698835
50,1145791039,3206118280
50,1597685049,3000792516
50,3902160400,2062263771
50,2630440468,1054099358
50,1319577121,3050187782
50,1380466784,3173062641
50,1773396944,230650946
50,1100459627,256061599
50,2008989859,1575763518
50,144384016,4198148727
50,2633817001,3309830291
50,700911813,3489985175
50,1334396542,2683357169
50,4173832987,1918908464
50,335142357,4152958882
50,1680535208,3926100920
50,1754005296,2889106060
50,2379976875,277181139
50,3651311185,931115126
50,2463260986,27092795
50,3433277712,224611800
50,1911325802,378982106
50,3881651394,871931738
50,3240547545,1268201436
50,1959298877,256061599
50,4053312415,502970099
50,567923746,4168188347
50,3569208898,868370659
50,4016959315,165136504
50,4272731011,3115028838
50,604966629,66247839
50,741494558,1163569239
50,4089914561,3894013170
50,1333419571,2221409971
50,743984162,989172613
50,119781937,3717044186
50,2024515517,1489642573
50,599786344,3113678103
50,3680142869,866091793
50,3167087141,3752568601
50,2548434700,2977213622
50,2125516708,663005453
50,2912212709,418991059
50,2607297170,57254144
50,3576030179,97801740
50,3538328817,915320443
50,291741779,1091404026
50,814083644,2270136417
50,4113151153,821583868
50,353738643,227608576
50,3336851015,710388512
50,3924088631,3868183614
50,3101254972,869411066
50,572085747,109743541
50,2687645468,1368205666
50,796241175,628879513
50,2952860307,3484362115
50,1465130755,74156493
50,3874048560,213671806
50,4070501594,2714144814
50,2303676797,1590776769
50,2943190190,2008989859
50,607127945,2430246747
50,1043532108,821583868
50,1530342810,2977213622
50,2595317197,2097181150
50,3070736923,4018561560
50,3785269500,217144336
50,348296493,962737723
50,1200038008,1601035878
50,2293837765,338620322
50,219568860,3083543407
50,115650745,1141798720
50,686888451,31311537
50,1914813732,506635365
50,3680233781,973593276
50,2411122041,638040143
50,717063212,549866075
50,2940703038,2645367615
50,879376653,2270136417
50,3863446626,1733221456
50,1014916122,159351600
50,471199527,3361848919
50,1378438916,3632326453
50,3462799203,997220911
50,1062995067,3793366121
50,3116840338,90279229
50,1675684498,3222645954
50,191946414,2294565205
50,964450536,1088754866
50,1054826567,615651823
50,699391816,994676122
50,646852957,1523710385
50,18848931,1226500780
50,191946414,321895430
50,529004640,834066355
50,2022021717,798247050
50,73721931,1381597103
50,4171236554,31311537
50,2309763068,227608576
50,3114081100,1176059503
50,2093032547,275813572
50,467458019,929367073
50,3212656814,1799186935
50,3154180243,1268201436
50,978062057,3914409204
50,2892673176,159351600
50,403548367,3489985175
50,2340506284,244107308
50,2757717424,74156493
50,2203619540,373863554
50,237632340,1165453206
50,3159224402,2406884704
50,3702056452,2722794324
50,1859147125,2714144814
50,431813341,217144336
50,908798147,3752568601
50,2973439210,2878821825
50,1406483284,3698959416
50,4098755129,256061599
50,3729785503,1637128667
50,538550380,2701575241
50,578088285,3926100920
50,3050187782,2203660548
50,3465319208,3044373336
50,3603330933,634404165
50,3234691438,3269146847
50,978062057,1237550763
50,2237713903,217144336
50,2099575249,242040039
50,885968235,1237550763
50,3717044186,610137613
50,576717309,1154928830
50,3922888726,539292045
50,431813341,217144336
50,3658963802,2126845526
50,3568247382,553446970
50,561120150,927285629
50,919981481,2992055559
50,2069743339,2062263771
50,2597046568,1370938760
50,1672824866,1040329336
50,2547856194,777596345
50,160508292,4088706070
50,1182512555,3572202767
50,2176043810,1332568669
50,3609356867,159351600
50,1241012862,373863554
50,740549642,821583868
50,1012631413,1768089225
50,4086765071,4159594295
50,1160561534,604966629
50,2083339233,1237550763
50,39246274,2493236254
50,2651648650,3489985175
50,3270743769,1529085103
50,3935050299,3489985175
50,2013028328,989172613
50,3485440553,1636399684
50,2451413752,1154928830
50,2565628123,1148817877
50,2409528198,638040143
50,3978977380,2843883548
50,2843783500,2201615216
50,655415061,53859343
50,272496485,3974007601
50,2393632579,259927468
50,3888272524,281151013
50,2628699139,123573062
50,4008739863,3527526514
50,4166473118,710388512
50,847291738,2714144814
50,3553288799,1387067558
50,236048956,2315452163
50,3916074380,1077801876
50,1812216242,1496217251
50,1932447537,1300007930
50,2299022995,2952776319
50,3621180500,1037916122
50,4266648551,3346777341
50,4101248785,2935813666
50,3058128663,2430246747
50,2905653122,710388512
50,2384245256,891248341
50,531894828,1742550190
50,1937048978,1226500780
50,2410044879,489970330
50,2049724136,1039164212
50,1883126923,359918838
50,3729011877,535095116
50,3197346856,3206118280
50,2964076520,4141124289
50,3779428082,3815469593
50,2257273889,2270136417
50,3869100566,373674159
50,3094586045,1730160210
50,4094842778,114912297
50,312075884,772217144
50,1344768389,1093775969
50,1729096345,33999540
50,2815760159,24168270
50,2325096265,2953947465
50,2597046568,417125601
50,63919588,3379486410
50,2027771431,469790690
50,2769714447,3717044186
50,892746686,413132049
50,1163039947,4271060752
50,2312054169,1799186935
50,730945244,249129492
50,1237786844,2889106060
50,4224194904,2421751201
50,2857414562,597742640
50,2327998759,2062263771
50,3670999034,2889392509
50,302466871,411986394
50,2711633818,4159093852
50,3126318274,690585535
50,3727261618,2094031798
50,3830107319,3113111421
50,1087947892,1091404026
50,3500376721,4166375360
50,1103634344,3189180703
50,1051200371,1088754866
50,353612559,1206055512
50,2824381301,1624239742
50,1014487628,98248312
50,3441184770,1931898332
50,655689466,546207374
50,482434561,59413042
50,510575464,1002199397
50,2339128108,852765968
50,2475892818,1165065283
50,730688120,2675366031
50,3198306492,834066355
50,3509485436,3698959416
50,2280820798,31311537
50,2782812436,1367471899
50,1067183952,1752054615
50,2633817001,4141124289
50,379834270,829820311
50,3332459613,1237550763
50,3814598561,1135976474
50,2377726047,3494512671
50,1088036017,2270136417
50,2224428568,3523663637
50,3395604817,320286773
50,1405549222,27092795
50,3764913231,1077801876
50,3617922709,418991059
50,4286906991,1119404634
50,2725707385,1364967438
50,2317137738,2722794324
50,1033568951,2201615216
50,1265320427,810940926
50,1566483836,2842683453
50,2378887657,4162724361
50,3045290642,3173716369
50,191430859,3840077899
50,74647675,1733221456
50,1207189719,3741723479
50,3044955701,3638321914
50,2711633818,4159093852
50,2073533752,3893786536
50,152464681,1201602115
50,2971797622,638040143
50,358434513,1091404026
50,4133724495,3628121668
50,4152958882,1799186935
50,2880669728,604966629
50,3509073089,1620904241
50,2833842908,114912297
50,1738097215,2784788129
50,4176763891,2702435837
50,2214640257,1387067558
50,2828910654,3000792516
50,4288261335,1176059503
50,4258787333,1038879657
50,1176925966,718843702
50,652851251,1971320482
50,98561409,1514506494
50,220186114,1093775969
50,3694182643,638040143
50,808651746,2668236919
50,3813608589,562358068
50,3971342035,320286773
50,3456425669,1496952524
50,1011405834,2784788129
50,2634848676,997220911
50,1460979823,3222645954
50,1232946161,60484800
50,3768186621,1332568669
50,1080680649,3820915938
50,2747427000,1201602115
50,2173543209,3344025533
50,1735602672,2430246747
50,1177987796,232646097
50,170286921,2180991367
50,3664546008,1835033137
50,3987899999,1077801876
50,667973873,330443750
50,2789303422,1992306530
50,2468784460,611783821
50,3475174996,558088884
50,3596432145,2126962532
50,2770620676,1381597103
50,2253967885,1332568669
50,3188098177,994676122
50,2778410714,604966629
50,3846472209,871679006
50,349004701,234286799
50,889675857,24168270
50,4128979858,244107308
50,3130500495,3547938707
50,3966382483,3710262094
50,1778408420,1091404026
50,2537880531,834066355
50,1462893434,941180455
50,30796165,1166650192
50,1679780765,1544174053
50,355303141,1963142010
50,2501717191,455564175
50,2747427000,3627744656
50,3460538113,2459323567
50,1067564682,2138357912
50,495343890,3050187782
50,1227717181,562358068
50,2717178301,2201615216
50,4217689756,2250603990
50,2963120861,925894523
50,3821827420,2203660548
50,3100531922,37661312
50,2354707642,1203362046
50,4100189183,213095167
50,873493898,866365011
50,194541121,53867738
50,1962846692,24168270
50,1848377746,3566010337
50,1236265227,37661312
50,361416640,952183003
50,2298085882,369900227
50,4266648551,925894523
50,2258286322,2509953610
50,333597397,2702435837
50,3524625930,1746655739
50,2825461428,3678349373
50,622092984,3630992203
50,199893408,3735684299
50,3869781532,682258630
50,1533873951,2156459496
50,2674196062,834066355
50,1534438123,3000792516
50,3213608540,475752634
50,1931494374,4054467630
50,234286799,59413042
50,1904283372,343893984
50,4185794721,1035128795
50,437810929,2430246747
50,1284560630,3815469593
50,171721650,196929574
50,3924314161,1601035878
50,1455066942,899136538
50,2636857942,2521869563
50,2659332639,3815469593
50,973593276,3000792516
50,1684569558,1141798720
50,3085411073,255400546
50,642283221,2963446322
50,3096249186,1569494229
50,1482517630,2259957740
50,514101767,962477933
50,3202948558,3883836318
50,3026349725,3000792516
50,2619971180,378982106
50,2113839458,3222645954
50,2415127114,1237550763
50,1673273813,3523663637
50,4064895629,844992190
50,839263285,3820915938
50,1683549933,227645039
50,3915137548,163505030
50,1676141224,420091859
50,500894758,334762371
50,1609604093,1077801876
50,3425407260,604966629
50,3914893545,2167993092
50,2218959232,1221129663
50,3375070540,490632506
50,3137999144,690585535
50,1844958752,149330795
50,2855744183,2259957740
50,483372626,1337487625
50,4231398138,1135976474
50,3389408695,2628044511
50,413852293,502958080
50,1356481459,204153975
50,2379848240,994676122
50,2906514917,98248312
50,2575632685,530928092
50,4239104155,2016275639
50,815622826,1457218288
50,494665332,3202711315
50,76570957,1135976474
50,3136837167,3868183614
50,3457914769,2493236254
50,3171612567,731330024
50,3645608002,522124087
50,4223656537,1065450055
50,447008477,2201615216
50,3565319599,321895430
50,1101059032,411986394
50,3617922709,3988234758
50,1703159951,827125449
50,1518645034,615651823
50,1438830118,854939166
50,2793128682,952183003
50,629514344,2889392509
50,847854913,731330024
50,3091690960,1381597103
50,408060723,204153975
50,209289397,3222645954
50,1440484730,1496952524
50,1190329094,793734744
50,414776066,1306578136
50,3068315669,1199602251
50,3130500495,217144336
50,2804467266,1226500780
50,961662899,821583868
50,2146299360,2843783500
50,3135057640,2342771184
50,3302234903,349638083
50,3571954664,266865064
50,110635433,1503170656
50,1582840264,3979333992
50,1322749330,3874597552
50,3431782805,844992190
50,615484027,504810984
50,2222899015,1226500780
50,1139870639,1837648468
50,224901683,1173109792
50,290997573,255400546
50,2076021030,293434992
50,2389001198,3494512671
50,2663692815,1496952524
50,2573626714,640260500
50,4228591399,1992306530
50,3691942796,3565319599
50,2133224374,1918908464
50,2675366031,994676122
50,637790391,994676122
50,3565634603,4038613836
50,3667784721,3417939455
50,3220256675,962737723
50,3095330776,2545019216
50,1920281037,3547938707
50,3432404817,1370938760
50,2992055559,1837648468
50,1742052212,2259957740
50,3783430560,2911646536
50,971745133,159351600
50,2163353660,1237550763
50,1996183732,2370587035
50,1474448570,3637617501
50,2221115418,3735684299
50,268043988,3158960942
50,3788290200,527002114
50,3240547545,975789094
50,1743836556,1019858566
50,819561681,31311537
50,3582011792,2285573787
50,45523157,854939166
50,3375013614,3480387908
50,2387205804,871679006
50,3056563557,2633237860
50,2984727904,1971320482
50,4237830533,2701575241
50,1817826973,2702435837
50,3918682288,1496952524
50,2346934759,3000792516
50,1808750350,4184214313
50,2048281001,284754035
50,756519905,4018561560
50,3129947853,3489985175
50,2648215413,236902463
50,3700726792,4225196978
50,2286870056,275813572
50,889644727,309010310
50,3049496351,682082741
50,2564841627,1911295203
50,117207661,2168147177
50,3514361133,2675366031
50,2984413468,2677358891
50,1924358978,1179631934
50,1583258854,1768089225
50,442399454,1226500780
50,3369316089,472641544
50,3694216813,66247839
50,827591190,2675366031
50,2155806999,1837871170
50,813572558,175000399
50,4051535156,1091404026
50,1122959859,452508504
50,3496576043,2784788129
50,444007069,224611800
50,1878030870,3147208893
50,2001682044,3728839338
50,2879545382,996959929
50,3243846557,4225196978
50,3619569844,2835868861
50,3159224402,3631627646
50,117919900,1673669565
50,2613177548,3395604817
50,3224850644,1470218581
50,1245160560,2156459496
50,3319724566,3051259171
50,748653342,1221129663
50,3518556795,615651823
50,3868704829,159351600
50,848078453,159351600
50,2553530933,2389001198
50,3643795782,53859343
50,4086628805,3437394605
50,2864178368,785297015
50,821583868,2401169789
50,3843836796,377191089
50,3531512078,3000792516
50,909552595,772217144
50,3861748824,1754485056
50,1641496660,1712162760
50,960928522,2469394698
50,3509200562,962477933
50,3583237905,1141798720
50,2216218287,1093775969
50,1131984318,1432324178
50,1505553473,1306578136
50,2630990665,750079332
50,4088587398,1778775267
50,2587939601,378982106
50,4214786091,3494512671
50,896375186,994676122
50,3657310108,1733221456
50,2538637925,289508954
50,724765111,871931738
50,1151368748,677832251
50,3178521209,2575632685
50,972061227,1971320482
50,3509200562,1221416124
50,3849544725,2201615216
50,2770620676,1381597103
50,661675937,1091404026
50,1918908464,530928092
50,2415538143,3326267479
50,3046555886,3306596061
50,2275104812,3367201653
50,2092158825,1189797816
50,2769479131,1226500780
50,1481293583,3170475874
50,2468024512,1799186935
50,1466570117,1093775969
50,481383012,3820915938
50,3676422000,3170475874
50,3418578881,1226500780
50,1681362556,59413042
50,2256121048,834066355
50,1632207687,2338504085
50,1255931483,2633817001
50,3355477886,1496952524
50,217774922,799969303
50,3422097619,4225196978
50,2794635514,1221129663
50,3344025533,1371706715
50,26005029,1752054615
50,2043850607,3361848919
50,1533873951,1468167494
50,3288030854,1268201436
50,984671592,284754035
50,33000780,994676122
50,2399065173,4277487223
50,2013339538,596811522
50,3346732894,57254144
50,2954023059,2702435837
50,4118122025,994676122
50,728791874,2911646536
50,27987080,2493236254
50,3003297505,500429675
50,969537976,2304381527
50,3930259119,159351600
50,425401919,378982106
50,2059270622,721296483
50,131021179,996959929
50,4277040433,4038613836
50,2954011755,200546632
50,4292520070,1733221456
50,1465931418,163505030
50,1374312791,3044373336
50,566927886,899136538
50,3872602550,373674159
50,411077985,538550380
50,1632530643,994676122
50,4027944139,3606158322
50,3513398405,2367461313
50,424232472,1910411819
50,1237550763,1221416124
50,3379131320,1121466002
50,69131262,997220911
50,611016897,2531010975
50,3962524495,2430246747
50,2034299767,420247011
50,786625962,1768089225
50,3430904587,1514506494
50,358422381,1964914740
50,1472202477,1261987196
50,93935026,2935813666
50,1907964787,1142038310
50,3975185994,266865064
50,469801961,1091404026
50,1059857959,2801857950
50,646927042,1371706715
50,2204481244,171721650
50,1339449631,1119404634
50,58377970,1163569239
50,329524040,530928092
50,1099505215,693254875
50,2322193553,148719785
50,2301602396,53859343
50,3351968689,277362281
50,2646594309,1457035108
50,3181387003,2493236254
50,3452237852,3678349373
50,2154345913,2062263771
50,1092434479,2842683453
50,2906760846,99255724
50,4273038538,1793489702
50,965256718,1237550763
50,3806147643,2370587035
50,1054099358,1744240905
50,708804806,973593276
50,4057565955,2878821825
50,2209994116,420878019
50,544315614,3308317766
50,2029992092,1496952524
50,3059956762,2203660548
50,66057972,2493236254
50,262104766,1101059032
50,1341974351,1176059503
50,3081983040,191088936
50,1586392996,2172855737
50,2044947882,1091404026
50,1299206522,217081851
50,3057377674,184100822
50,2974359534,952183003
50,2014040846,2259957740
50,3969610832,772217144
50,428417770,3348832455
50,2220491818,111343468
50,503347621,1166650192
50,1829472830,794316241
50,3802781707,3222645954
50,1433608670,35254803
50,874425450,3710262094
50,2044385334,610137613
50,800610000,4152958882
50,500010212,4038613836
50,4258787333,411375215
50,2332919717,57254144
50,1737506411,1226500780
50,3018854478,2126962532
50,3113555311,3480387908
50,2842683453,3361848919
50,2714204921,1496952524
50,2995677151,1127243882
50,2880426007,3489985175
50,2938608521,572895732
50,446113843,420878019
50,1595881498,1180746568
50,822235414,3239439580
50,1013980683,2999553837
50,2839256080,3222645954
50,1783489165,338620322
50,3148961400,3926100920
50,1756618433,1963142010
50,3623740237,519658345
50,2885860487,1866140739
50,2269606587,1135976474
50,60172066,1744240905
50,2992234715,3040690230
50,2681338524,996959929
50,852044639,196929574
50,1565883533,159351600
50,4058147459,2999794436
50,2954113937,2784788129
50,1949097057,378982106
50,776749483,1799186935
50,2997356050,1483976313
50,2050805990,606611277
50,1375874913,994676122
50,2228309779,3395604817
50,3557183765,558088884
50,2122615016,2201615216
50,871931738,2259957740
50,189449324,3113678103
50,4010992987,682258630
50,3717044186,2620666302
50,413852293,31311537
50,1850007430,2659771465
50,2827884726,244107308
50,3319724566,3490309746
50,3779562915,284754035
50,585000273,1206055512
50,3940507552,377021214
50,3906476550,3336851015
50,211838201,2016275639
50,3005710991,1135976474
50,3476791345,656698835
50,3722315479,3489985175
50,1971435171,296475017
50,2774332744,3395604817
50,139723917,1733221456
50,1468419413,852765968
50,1082837159,1130629555
50,1807035330,562358068
50,1581143772,717063212
50,1097669915,227231098
50,2380631081,2754788305
50,2840984156,403550892
50,4090700016,994676122
50,4201525448,2062263771
50,4014703453,1991476213
50,1283091480,1591196550
50,1408107336,568475868
50,521341954,1337487625
50,3433073683,1713719151
50,686206364,2979556657
50,2543962267,477235197
50,579406718,2134514629
50,144384016,1664178674
50,2674362245,2269100299
50,3133575067,2823893370
50,2458550285,2963446322
50,3475805823,2992055559
50,3671283483,2177722258
50,2797139963,2684150012
50,3210093153,1601035878
50,544684590,553446970
50,3793015156,4184214313
50,3156823611,611783821
50,440685291,810940926
50,882070118,962477933
50,988181533,57254144
50,3524625930,3375312423
50,938748323,256061599
50,373863554,1014266988
50,3184487800,3815469593
50,2307240201,3498630557
50,96044980,504810984
50,1464918567,1222676928
50,992076965,576097604
50,843663618,249398264
50,131021179,1103527354
50,322841339,373674159
50,2974535963,731330024
50,3148189880,3499914946
50,3336851015,2935813666
50,437810929,302466871
50,1007887132,1793489702
50,1233357588,281151013
50,1770286788,1367754390
50,1322749330,1206055512
50,3202711315,631365480
50,1387051380,3815469593
50,2768070062,621907710
50,2210745930,159351600
50,3206405987,2702435837
50,1301527687,1746655739
50,398422876,677832251
50,2587939601,3489985175
50,1122959859,2362252012
50,974805520,3375312423
50,1433608670,98063691
50,2876907483,1799186935
50,1591152872,2156459496
50,1835158630,1221416124
50,428417770,3348832455
50,2571088868,2960997579
50,4274457270,59413042
50,2827884726,721296483
50,1674080897,1135976474
50,3599057523,349297863
50,74390002,1815525994
50,72436196,3502064754
50,2655969926,4018561560
50,578088285,224611800
50,224531634,213095167
50,3064334528,159351600
50,3580844349,1091404026
50,3619569844,2835868861
50,1209464381,349297863
50,1142038310,994676122
50,3488861486,1226500780
50,2454261231,2253967885
50,189449324,3113678103
50,2252151778,638040143
50,1922902581,3173062641
50,4180232347,3820915938
50,2298085882,184100822
50,3021441210,2992055559
50,3460660835,1142038310
50,2933572724,1003252496
50,2539384016,1135976474
50,1773396944,2097181150
50,2610277012,2134514629
50,2060211577,2145882222
50,1367754390,1666545703
50,4074902263,1091404026
50,1089805460,502970099
50,4086310475,2134514629
50,3126669761,2168147177
50,3196376774,786625962
50,1124556741,4138545452
50,2205053501,628879513
50,2092002172,1163569239
50,2502846087,4038613836
50,1683383252,2964440663
50,2722321616,1847952013
50,1235830581,3926100920
50,294998300,98458146
50,1348811332,656698835
50,3013331231,2843883548
50,1702554643,2270136417
50,2748820882,1722282307
50,78712259,989172613
50,1149953435,1599091377
50,395265637,3206118280
50,540189442,2270136417
50,1574179017,2262691189
50,459746904,1496952524
50,1036227741,1237550763
50,1290278794,520978059
50,3700967864,2502471784
50,2964076520,4141124289
50,2474901798,35254803
50,2679993696,638040143
50,4105802637,3246242698
50,3585284594,31311537
50,2172923160,1226500780
50,2458550285,114829279
50,1543753284,1701800073
50,3322999680,2842683453
50,2233323999,2253967885
50,169240097,4078682972
50,2693722838,530928092
50,547015283,994086350
50,1103220443,718843702
50,1348646683,731330024
50,1966793730,536100807
50,2745663550,731330024
50,1335925472,989172613
50,1840951047,628879513
50,4052663637,2702435837
50,738918951,710388512
50,1292488962,2462407944
50,1910606719,159351600
50,3774385238,929367073
50,3202128395,1935599983
50,3599684856,2094156082
50,1650272262,1821875388
50,1904283372,932097139
50,2423781234,4216958894
50,434440828,364206398
50,3117987455,3001123709
50,2722950958,2830799273
50,3681824555,952183003
50,3621760949,3735809391
50,4183707149,73579052
50,2357372960,1043565100
50,2047392365,255400546
50,2865554998,377191089
50,1814055804,544315614
50,2219641343,596811522
50,512890289,2493236254
50,2366178524,3375312423
50,418991059,417125601
50,1900031566,3000792516
50,3965458173,3983879500
50,2780113851,59413042
50,2441019647,1623932098
50,2422874234,436669169
50,3679224078,2126962532
50,3612765156,2332367334
50,1804381656,2493236254
50,3600618638,250077209
50,793355432,690585535
50,1351858606,282110893
50,37661312,1160103344
50,4109046633,2201615216
50,2914665042,1250572627
50,3615300518,994676122
50,1732826625,1237550763
50,803448943,821583868
50,3905560756,1744240905
50,1813747725,1356633425
50,1556497588,946530041
50,1497589630,351484443
50,2152124620,638040143
50,2099675641,1378711753
50,1779307795,1780690017
50,1125763299,420878019
50,1826855584,3572202767
50,4287268706,702468952
50,3039435665,289508954
50,3433277712,2270136417
50,1342885102,821583868
50,3322316620,1837871170
50,508248539,638040143
50,1036330570,1206055512
50,1417931016,871931738
50,3857533630,3379486410
50,719136585,3239439580
50,2389140369,2626405160
50,201680035,44523554
50,3101254972,373674159
50,1422811788,57254144
50,1523074656,57254144
50,254816564,224611800
50,1515223424,452508504
50,3414534045,986496525
50,3814390525,3336851015
50,1141798720,3113678103
50,3172177873,1866140739
50,1931931517,2145882222
50,2101566530,3494512671
50,301438036,3000792516
50,2424467065,3489985175
50,3563063372,996959929
50,2154345913,731330024
50,1440935353,1670907226
50,3965458173,2270136417
50,1691341055,3755999018
50,3298987192,3566010337
50,4138370922,3499914946
50,2550723750,2203660548
50,829820311,1226500780
50,1018873174,1206055512
50,1027910313,2835868861
50,2638757655,2064936137
50,115650745,1141798720
50,1037635218,941180455
50,1888739764,1601035878
50,2754451864,402149138
50,3463309872,309010310
50,1972919589,1660954169
50,3437655821,160508292
50,2071209790,772217144
50,878766511,1620805012
50,3076140749,2050565864
50,1419140975,1600512149
50,3293988036,834066355
50,3690371528,373863554
50,1415708958,844992190
50,2610709303,309010310
50,1075672087,3484362115
50,4025398086,841480588
50,3680806664,1165065283
50,3831662130,3299506042
50,475411752,356727542
50,3178142572,159351600
50,3956936222,606611277
50,1294419997,33999540
50,2685564448,1182222496
50,1624614420,1231565349
50,3322999680,2842683453
50,2653319346,2203660548
50,389219197,117919900
50,399159574,1082203745
50,16933527,74390002
50,1015072454,3432029652
50,3344097044,2203660548
50,2864249892,255400546
50,3854289318,4277487223
50,617640151,2835868861
50,461100795,3994076087
50,2742892638,4216958894
50,114252897,1472202477
50,1678391980,718843702
50,378648813,64343226
50,2686393565,57254144
50,164698800,638040143
50,373674159,3752568601
50,2916792134,2697778163
50,3480879772,1370938760
50,784759211,1441147655
50,1647718972,1093775969
50,992076965,244383909
50,2684802220,57254144
50,3833475937,3000792516
50,3359758769,1091404026
50,3760480756,2415538143
50,3807288080,1135976474
50,338288902,2259957740
50,1929952991,98248312
50,1979966959,171721650
50,2907057026,3170475874
50,2379848240,994676122
50,2457457611,16856752
50,2022952558,596811522
50,2536222341,2122968520
50,97586171,2454391220
50,2210745930,4223904351
50,1503972976,2668236919
50,2233048150,57254144
50,1560641941,474557588
50,1702111919,59413042
50,2904236872,2155479250
50,4134554784,962477933
50,612013449,1783253855
50,1308521617,2122968520
50,1240129212,958357180
50,3255648285,502970099
50,3691961493,677832251
50,1660954169,1121466002
50,477568094,1837648468
50,3154522271,343758389
50,1628612442,349297863
50,2653016647,1312628589
50,1960893869,4198148727
50,2780113851,2462407944
50,667269617,1091404026
50,1664178674,4198148727
50,1363821107,108995396
50,357412423,562358068
50,3166170968,1026732562
50,3356054837,224611800
50,498006320,4069163835
50,2367461313,33999540
50,1999386573,1713719151
50,877705286,1601035878
50,1669678563,1733221456
50,2623425952,546207374
50,583618574,3309830291
50,4096528924,872743086
50,589527511,159351600
50,1323612960,59413042
50,461879787,1332568669
50,2533672576,821583868
50,3489758020,2039898492
50,3007734339,2620666302
50,512666121,996959929
50,3409664015,731330024
50,1893529932,2462407944
50,468562386,336893387
